Time(sec),Heel(mA),Heel - STATUS,Heel Temp(uA),Heel Temp - STATUS,Trim(mA),Trim - STATUS,Trim Temp(uA),Trim Temp - STATUS,Barametric Pressure(mbars),Barametric Pressure - STATUS,Air Temperature(degF),Air Temperature - STATUS,Relative Humidity(%RH),Relative Humidity - STATUS
1106,0.0074734,0xCC,300.2931366,0xCC,0.0045853,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.51234526,0xCC
1106.25,0.0074947,0xCC,300.2931366,0xCC,0.0059698,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.34235872,0xCC,50.51234526,0xCC
1106.5,0.0071539,0xCC,300.27269,0xCC,0.0071626,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.51234526,0xCC
1106.75,0.0065575,0xCC,300.27269,0xCC,0.0082702,0xCC,300.2619495,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.48936673,0xCC
1107,0.0062167,0xCC,300.2931366,0xCC,0.0095695,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.47404771,0xCC
1107.25,0.0059398,0xCC,300.27269,0xCC,0.0107197,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.4663882,0xCC
1107.5,0.0060037,0xCC,300.27269,0xCC,0.0116356,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.28092288,0xCC,50.47404771,0xCC
1107.75,0.0058333,0xCC,300.2522434,0xCC,0.0122107,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.234846,0xCC,50.45872869,0xCC
1108,0.0056629,0xCC,300.2931366,0xCC,0.0124876,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.25020496,0xCC,50.47404771,0xCC
1108.25,0.0055351,0xCC,300.2931366,0xCC,0.0125728,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.26556392,0xCC,50.47404771,0xCC
1108.5,0.0053647,0xCC,300.2931366,0xCC,0.0120403,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.28092288,0xCC,50.48936673,0xCC
1108.75,0.0051304,0xCC,300.2931366,0xCC,0.0111457,0xCC,300.2824191,0xCC,1016.563682,0xCC,65.3116408,0xCC,50.48936673,0xCC
1109,0.0048535,0xCC,300.2931366,0xCC,0.0099955,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.3116408,0xCC,50.48936673,0xCC
1109.25,0.0043636,0xCC,300.2931366,0xCC,0.0087601,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.4663882,0xCC
1109.5,0.0040015,0xCC,300.3340298,0xCC,0.0075673,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.37307664,0xCC,50.41277163,0xCC
1109.75,0.0039163,0xCC,300.2931366,0xCC,0.006481,0xCC,300.2824191,0xCC,1016.581894,0xCC,65.3884356,0xCC,50.40511212,0xCC
1110,0.0039163,0xCC,300.27269,0xCC,0.0056716,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.41277163,0xCC
1110.25,0.0038098,0xCC,300.2931366,0xCC,0.0047557,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.40511212,0xCC
1110.5,0.0036607,0xCC,300.2931366,0xCC,0.0042232,0xCC,300.3028887,0xCC,1016.563682,0xCC,65.37307664,0xCC,50.39745261,0xCC
1110.75,0.0034903,0xCC,300.3135832,0xCC,0.0038185,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.42043114,0xCC
1111,0.0034477,0xCC,300.27269,0xCC,0.0033925,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.41915352,0xCC,50.42043114,0xCC
1111.25,0.0035329,0xCC,300.2931366,0xCC,0.003073,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.42043114,0xCC
1111.5,0.0034264,0xCC,300.2522434,0xCC,0.0028813,0xCC,300.2824191,0xCC,1016.581894,0xCC,65.37307664,0xCC,50.40511212,0xCC
1111.75,0.0035116,0xCC,300.27269,0xCC,0.0031369,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.40511212,0xCC
1112,0.0038524,0xCC,300.2931366,0xCC,0.0037972,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.40379456,0xCC,50.3897931,0xCC
1112.25,0.0046405,0xCC,300.3135832,0xCC,0.0046279,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.41915352,0xCC,50.38213359,0xCC
1112.5,0.0053221,0xCC,300.27269,0xCC,0.0057568,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.37447408,0xCC
1112.75,0.0059824,0xCC,300.3135832,0xCC,0.0068431,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.41915352,0xCC,50.38213359,0xCC
1113,0.0063232,0xCC,300.2931366,0xCC,0.0079081,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.3897931,0xCC
1113.25,0.0062593,0xCC,300.3135832,0xCC,0.008611,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.3897931,0xCC
1113.5,0.0059824,0xCC,300.2931366,0xCC,0.0087814,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.41915352,0xCC,50.3897931,0xCC
1113.75,0.0056416,0xCC,300.3135832,0xCC,0.0086536,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.41277163,0xCC
1114,0.0053434,0xCC,300.2931366,0xCC,0.0082702,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.49594832,0xCC,50.40511212,0xCC
1114.25,0.005173,0xCC,300.2931366,0xCC,0.007759,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.49594832,0xCC,50.40511212,0xCC
1114.5,0.0050026,0xCC,300.2931366,0xCC,0.0071626,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.49594832,0xCC,50.41277163,0xCC
1114.75,0.0048961,0xCC,300.2931366,0xCC,0.0066088,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.4652304,0xCC,50.39745261,0xCC
1115,0.0051517,0xCC,300.2931366,0xCC,0.0061828,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.4652304,0xCC,50.40511212,0xCC
1115.25,0.0056629,0xCC,300.2931366,0xCC,0.0059272,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.4652304,0xCC,50.41277163,0xCC
1115.5,0.0063658,0xCC,300.2931366,0xCC,0.0057994,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.49594832,0xCC,50.40511212,0xCC
1115.75,0.0066853,0xCC,300.27269,0xCC,0.0054799,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.43451248,0xCC,50.38213359,0xCC
1116,0.0068131,0xCC,300.2931366,0xCC,0.0051817,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.38213359,0xCC
1116.25,0.0070687,0xCC,300.27269,0xCC,0.0050326,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.39745261,0xCC
1116.5,0.0072178,0xCC,300.3340298,0xCC,0.0053734,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.3897931,0xCC
1116.75,0.0071752,0xCC,300.2931366,0xCC,0.0056716,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.38213359,0xCC
1117,0.0067918,0xCC,300.3135832,0xCC,0.0062254,0xCC,300.3233583,0xCC,1016.581894,0xCC,65.40379456,0xCC,50.37447408,0xCC
1117.25,0.0061954,0xCC,300.2931366,0xCC,0.0068431,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.40379456,0xCC,50.35915506,0xCC
1117.5,0.005599,0xCC,300.2931366,0xCC,0.0075034,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.35915506,0xCC
1117.75,0.0049387,0xCC,300.2931366,0xCC,0.0082915,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.35915506,0xCC
1118,0.0043849,0xCC,300.27269,0xCC,0.009037,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.35149555,0xCC
1118.25,0.0037885,0xCC,300.2931366,0xCC,0.0096334,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.40379456,0xCC,50.35915506,0xCC
1118.5,0.0032773,0xCC,300.2931366,0xCC,0.0098677,0xCC,300.2619495,0xCC,1016.600106,0xCC,65.41915352,0xCC,50.3897931,0xCC
1118.75,0.0027874,0xCC,300.3135832,0xCC,0.0099103,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.41277163,0xCC
1119,0.0025318,0xCC,300.27269,0xCC,0.009676,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.41915352,0xCC,50.3897931,0xCC
1119.25,0.0024253,0xCC,300.2931366,0xCC,0.0090796,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.39745261,0xCC
1119.5,0.0022975,0xCC,300.2931366,0xCC,0.0080572,0xCC,300.3028887,0xCC,1016.563682,0xCC,65.3884356,0xCC,50.38213359,0xCC
1119.75,0.0021271,0xCC,300.2931366,0xCC,0.0068431,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.38213359,0xCC
1120,0.0020419,0xCC,300.2522434,0xCC,0.0055012,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.38213359,0xCC
1120.25,0.0021271,0xCC,300.2931366,0xCC,0.0043297,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.39745261,0xCC
1120.5,0.0027235,0xCC,300.2931366,0xCC,0.0035629,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.40511212,0xCC
1120.75,0.0035542,0xCC,300.2931366,0xCC,0.0032434,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.41915352,0xCC,50.39745261,0xCC
1121,0.0044275,0xCC,300.27269,0xCC,0.0032221,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.41915352,0xCC,50.41277163,0xCC
1121.25,0.0051091,0xCC,300.3135832,0xCC,0.0036694,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.41915352,0xCC,50.42809065,0xCC
1121.5,0.0057481,0xCC,300.2931366,0xCC,0.004351,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.35771768,0xCC,50.47404771,0xCC
1121.75,0.0063445,0xCC,300.3135832,0xCC,0.0052669,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.34235872,0xCC,50.47404771,0xCC
1122,0.0067918,0xCC,300.27269,0xCC,0.006268,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.32699976,0xCC,50.48170722,0xCC
1122.25,0.0070687,0xCC,300.27269,0xCC,0.0071626,0xCC,300.2824191,0xCC,1016.581894,0xCC,65.3116408,0xCC,50.47404771,0xCC
1122.5,0.0072604,0xCC,300.27269,0xCC,0.0079507,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.47404771,0xCC
1122.75,0.0075586,0xCC,300.2931366,0xCC,0.0085897,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.50468575,0xCC
1123,0.0077929,0xCC,300.3135832,0xCC,0.0088879,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.51234526,0xCC
1123.25,0.0078781,0xCC,300.2931366,0xCC,0.0088879,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.49702624,0xCC
1123.5,0.007729,0xCC,300.3135832,0xCC,0.0085684,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.34235872,0xCC,50.51234526,0xCC
1123.75,0.0074521,0xCC,300.2931366,0xCC,0.0079933,0xCC,300.2824191,0xCC,1016.563682,0xCC,65.32699976,0xCC,50.51234526,0xCC
1124,0.0068131,0xCC,300.2931366,0xCC,0.0075673,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.34235872,0xCC,50.52000477,0xCC
1124.25,0.0060037,0xCC,300.2931366,0xCC,0.0068431,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.32699976,0xCC,50.50468575,0xCC
1124.5,0.0050452,0xCC,300.3135832,0xCC,0.0063319,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.51234526,0xCC
1124.75,0.0040654,0xCC,300.27269,0xCC,0.0055651,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.29628184,0xCC,50.52766428,0xCC
1125,0.0032347,0xCC,300.3135832,0xCC,0.00499,0xCC,300.3233583,0xCC,1016.636529,0xCC,65.32699976,0xCC,50.52766428,0xCC
1125.25,0.0025957,0xCC,300.2931366,0xCC,0.0046279,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.52000477,0xCC
1125.5,0.0023401,0xCC,300.2931366,0xCC,0.004351,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.52000477,0xCC
1125.75,0.0022975,0xCC,300.2931366,0xCC,0.0043936,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.52766428,0xCC
1126,0.0022336,0xCC,300.3135832,0xCC,0.0045427,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.34235872,0xCC,50.53532379,0xCC
1126.25,0.0024892,0xCC,300.27269,0xCC,0.0048409,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.35771768,0xCC,50.5429833,0xCC
1126.5,0.0029365,0xCC,300.2931366,0xCC,0.0055012,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.35771768,0xCC,50.53532379,0xCC
1126.75,0.0036394,0xCC,300.2931366,0xCC,0.0062254,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.34235872,0xCC,50.52000477,0xCC
1127,0.0043636,0xCC,300.2931366,0xCC,0.0070348,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.3116408,0xCC,50.53532379,0xCC
1127.25,0.0050878,0xCC,300.27269,0xCC,0.0078016,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.3116408,0xCC,50.5429833,0xCC
1127.5,0.0059398,0xCC,300.2931366,0xCC,0.0085471,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.29628184,0xCC,50.55064281,0xCC
1127.75,0.0063871,0xCC,300.3135832,0xCC,0.0090157,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.29628184,0xCC,50.55064281,0xCC
1128,0.0068131,0xCC,300.2931366,0xCC,0.0094417,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.29628184,0xCC,50.5429833,0xCC
1128.25,0.0071326,0xCC,300.2931366,0xCC,0.0098251,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.55064281,0xCC
1128.5,0.0072817,0xCC,300.3135832,0xCC,0.0100594,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.59659987,0xCC
1128.75,0.0069622,0xCC,300.27269,0xCC,0.0100381,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.59659987,0xCC
1129,0.0064936,0xCC,300.3340298,0xCC,0.0095695,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.59659987,0xCC
1129.25,0.0057481,0xCC,300.2931366,0xCC,0.0088027,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.59659987,0xCC
1129.5,0.0050452,0xCC,300.27269,0xCC,0.007759,0xCC,300.2414798,0xCC,1016.581894,0xCC,65.29628184,0xCC,50.56596183,0xCC
1129.75,0.0042784,0xCC,300.2522434,0xCC,0.0067579,0xCC,300.2824191,0xCC,1016.581894,0xCC,65.3116408,0xCC,50.56596183,0xCC
1130,0.0036607,0xCC,300.27269,0xCC,0.0057355,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.59659987,0xCC
1130.25,0.0032347,0xCC,300.3135832,0xCC,0.0049474,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.34235872,0xCC,50.59659987,0xCC
1130.5,0.0030643,0xCC,300.27269,0xCC,0.0042871,0xCC,300.2824191,0xCC,1016.581894,0xCC,65.3116408,0xCC,50.56596183,0xCC
1130.75,0.003256,0xCC,300.2522434,0xCC,0.0040741,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.57362134,0xCC
1131,0.0035968,0xCC,300.27269,0xCC,0.0040954,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.60425938,0xCC
1131.25,0.0040015,0xCC,300.27269,0xCC,0.0044362,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.34235872,0xCC,50.60425938,0xCC
1131.5,0.0046192,0xCC,300.3135832,0xCC,0.0050539,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.59659987,0xCC
1131.75,0.005173,0xCC,300.2931366,0xCC,0.0055225,0xCC,300.2619495,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.58894036,0xCC
1132,0.0057481,0xCC,300.27269,0xCC,0.0061189,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.58894036,0xCC
1132.25,0.0059398,0xCC,300.2522434,0xCC,0.0062893,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.60425938,0xCC
1132.5,0.0060037,0xCC,300.2931366,0xCC,0.0065236,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.60425938,0xCC
1132.75,0.0058546,0xCC,300.2931366,0xCC,0.0065875,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.60425938,0xCC
1133,0.0053434,0xCC,300.2931366,0xCC,0.0065449,0xCC,300.2824191,0xCC,1016.636529,0xCC,65.34235872,0xCC,50.61191889,0xCC
1133.25,0.0049174,0xCC,300.3135832,0xCC,0.0065236,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.6195784,0xCC
1133.5,0.004321,0xCC,300.3135832,0xCC,0.0064384,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.61191889,0xCC
1133.75,0.0039589,0xCC,300.27269,0xCC,0.0065236,0xCC,300.2824191,0xCC,1016.563682,0xCC,65.32699976,0xCC,50.61191889,0xCC
1134,0.0040441,0xCC,300.3135832,0xCC,0.0067579,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.35771768,0xCC,50.64255693,0xCC
1134.25,0.0042145,0xCC,300.3135832,0xCC,0.0071626,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.6195784,0xCC
1134.5,0.0044488,0xCC,300.2931366,0xCC,0.0072052,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.61191889,0xCC
1134.75,0.0049174,0xCC,300.27269,0xCC,0.0072904,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.60425938,0xCC
1135,0.0054286,0xCC,300.2931366,0xCC,0.0073969,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.61191889,0xCC
1135.25,0.005812,0xCC,300.27269,0xCC,0.0072478,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.61191889,0xCC
1135.5,0.0061741,0xCC,300.27269,0xCC,0.0071413,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.61191889,0xCC
1135.75,0.0063445,0xCC,300.2931366,0xCC,0.0067792,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.61191889,0xCC
1136,0.0063658,0xCC,300.3135832,0xCC,0.006481,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.32699976,0xCC,50.60425938,0xCC
1136.25,0.0061315,0xCC,300.2931366,0xCC,0.0062041,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.35771768,0xCC,50.62723791,0xCC
1136.5,0.0058972,0xCC,300.2931366,0xCC,0.0061402,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.35771768,0xCC,50.63489742,0xCC
1136.75,0.0056629,0xCC,300.27269,0xCC,0.0062254,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.34235872,0xCC,50.6195784,0xCC
1137,0.005386,0xCC,300.2931366,0xCC,0.0063319,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.61191889,0xCC
1137.25,0.0053008,0xCC,300.2931366,0xCC,0.0066088,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.37307664,0xCC,50.61191889,0xCC
1137.5,0.0048109,0xCC,300.2931366,0xCC,0.0067366,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.34235872,0xCC,50.6195784,0xCC
1137.75,0.0045766,0xCC,300.27269,0xCC,0.0069709,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.32699976,0xCC,50.60425938,0xCC
1138,0.0042784,0xCC,300.2931366,0xCC,0.0072052,0xCC,300.3438279,0xCC,1016.636529,0xCC,65.32699976,0xCC,50.61191889,0xCC
1138.25,0.0039802,0xCC,300.3340298,0xCC,0.0075034,0xCC,300.3233583,0xCC,1016.654741,0xCC,65.34235872,0xCC,50.6195784,0xCC
1138.5,0.0037885,0xCC,300.3135832,0xCC,0.0076951,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.35771768,0xCC,50.62723791,0xCC
1138.75,0.0035968,0xCC,300.2931366,0xCC,0.0076951,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.65787595,0xCC
1139,0.0038311,0xCC,300.2931366,0xCC,0.007972,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.43451248,0xCC,50.65021644,0xCC
1139.25,0.0041293,0xCC,300.3340298,0xCC,0.0083554,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.41915352,0xCC,50.66553546,0xCC
1139.5,0.0043636,0xCC,300.2931366,0xCC,0.0089305,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.62723791,0xCC
1139.75,0.0045979,0xCC,300.27269,0xCC,0.0093352,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.64255693,0xCC
1140,0.0047257,0xCC,300.2931366,0xCC,0.0093778,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.64255693,0xCC
1140.25,0.0048748,0xCC,300.3135832,0xCC,0.0091009,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.65021644,0xCC
1140.5,0.0048535,0xCC,300.2931366,0xCC,0.008611,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.3884356,0xCC,50.64255693,0xCC
1140.75,0.0048109,0xCC,300.2931366,0xCC,0.0078442,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.65021644,0xCC
1141,0.0045553,0xCC,300.2931366,0xCC,0.0067366,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.64255693,0xCC
1141.25,0.004321,0xCC,300.2931366,0xCC,0.005629,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.40379456,0xCC,50.65021644,0xCC
1141.5,0.0042571,0xCC,300.2931366,0xCC,0.0045853,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.65787595,0xCC
1141.75,0.0044275,0xCC,300.2931366,0xCC,0.0039463,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.65021644,0xCC
1142,0.00496,0xCC,300.2931366,0xCC,0.0035416,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.63489742,0xCC
1142.25,0.0058759,0xCC,300.2931366,0xCC,0.003712,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.64255693,0xCC
1142.5,0.0065788,0xCC,300.2931366,0xCC,0.0038611,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.3884356,0xCC,50.64255693,0xCC
1142.75,0.0067492,0xCC,300.2931366,0xCC,0.0040315,0xCC,300.3233583,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.65021644,0xCC
1143,0.0069196,0xCC,300.2931366,0xCC,0.0042445,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.4652304,0xCC,50.65021644,0xCC
1143.25,0.0068983,0xCC,300.2931366,0xCC,0.0044788,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.4652304,0xCC,50.64255693,0xCC
1143.5,0.0066214,0xCC,300.2931366,0xCC,0.0047131,0xCC,300.3028887,0xCC,1016.636529,0xCC,65.43451248,0xCC,50.63489742,0xCC
1143.75,0.0057907,0xCC,300.2931366,0xCC,0.004777,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.65021644,0xCC
1144,0.0049174,0xCC,300.2931366,0xCC,0.0049687,0xCC,300.3233583,0xCC,1016.636529,0xCC,65.40379456,0xCC,50.66553546,0xCC
1144.25,0.0041293,0xCC,300.2931366,0xCC,0.0052882,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.63489742,0xCC
1144.5,0.0036181,0xCC,300.2931366,0xCC,0.0059911,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3116408,0xCC,50.63489742,0xCC
1144.75,0.0035755,0xCC,300.2931366,0xCC,0.0070774,0xCC,300.3233583,0xCC,1016.636529,0xCC,65.3116408,0xCC,50.63489742,0xCC
1145,0.0035755,0xCC,300.2931366,0xCC,0.008185,0xCC,300.3233583,0xCC,1016.618317,0xCC,65.32699976,0xCC,50.64255693,0xCC
1145.25,0.003682,0xCC,300.27269,0xCC,0.0091222,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.3116408,0xCC,50.63489742,0xCC
1145.5,0.0035542,0xCC,300.27269,0xCC,0.009889,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.37307664,0xCC,50.63489742,0xCC
1145.75,0.0038311,0xCC,300.2931366,0xCC,0.0104641,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.64255693,0xCC
1146,0.0040228,0xCC,300.2931366,0xCC,0.010741,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.63489742,0xCC
1146.25,0.0045127,0xCC,300.2317968,0xCC,0.0106558,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.63489742,0xCC
1146.5,0.0048109,0xCC,300.2522434,0xCC,0.0104002,0xCC,300.2824191,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.65787595,0xCC
1146.75,0.005173,0xCC,300.2931366,0xCC,0.0097399,0xCC,300.3028887,0xCC,1016.600106,0xCC,65.3884356,0xCC,50.65021644,0xCC
1147,0.0056842,0xCC,300.2931366,0xCC,0.0091648,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.40379456,0xCC,50.63489742,0xCC
1147.25,0.0061954,0xCC,300.2522434,0xCC,0.0084619,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.37307664,0xCC,50.62723791,0xCC
1147.5,0.0067918,0xCC,300.2931366,0xCC,0.0079081,0xCC,300.2824191,0xCC,1016.600106,0xCC,65.37307664,0xCC,50.63489742,0xCC
1147.75,0.0070048,0xCC,300.27269,0xCC,0.0071626,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.3884356,0xCC,50.64255693,0xCC
1148,0.0069196,0xCC,300.2931366,0xCC,0.0063319,0xCC,300.3028887,0xCC,1016.581894,0xCC,65.3884356,0xCC,50.64255693,0xCC
1148.25,0.0064297,0xCC,300.2931366,0xCC,0.0053308,0xCC,300.3028887,0xCC,1016.618317,0xCC,65.37307664,0xCC,50.65787595,0xCC
